country_name,year,crude_birth_rate,crude_death_rate
Peru,2045-01-01 00:00:00,12.09,8.2
Peru,2046-01-01 00:00:00,11.99,8.33
Peru,2047-01-01 00:00:00,11.88,8.45
Peru,2048-01-01 00:00:00,11.78,8.58
Peru,2049-01-01 00:00:00,11.67,8.7
Peru,2050-01-01 00:00:00,11.56,8.83
Togo,1981-01-01 00:00:00,49.6,14.68
Togo,1982-01-01 00:00:00,49.2,14.27
Togo,1983-01-01 00:00:00,48.81,13.86
Togo,1984-01-01 00:00:00,48.42,13.46
Togo,1985-01-01 00:00:00,48.03,13.07
Togo,1986-01-01 00:00:00,47.65,12.7
Togo,1987-01-01 00:00:00,47.28,12.34
Togo,1988-01-01 00:00:00,46.9,12.0
Togo,1989-01-01 00:00:00,45.81,11.65
Togo,1990-01-01 00:00:00,44.75,11.29
Togo,1991-01-01 00:00:00,43.71,10.94
Togo,1992-01-01 00:00:00,42.71,10.61
Togo,1993-01-01 00:00:00,42.02,10.29
Togo,1994-01-01 00:00:00,41.25,10.07
Togo,1995-01-01 00:00:00,40.12,9.91
Togo,1996-01-01 00:00:00,39.03,9.74
Togo,1997-01-01 00:00:00,38.01,9.6
Togo,1998-01-01 00:00:00,37.91,9.5
Togo,1999-01-01 00:00:00,37.82,9.45
Togo,2000-01-01 00:00:00,37.72,9.43
Togo,2001-01-01 00:00:00,37.59,9.4
Togo,2002-01-01 00:00:00,37.46,9.36
Togo,2003-01-01 00:00:00,37.32,9.3
Togo,2004-01-01 00:00:00,37.17,9.21
Togo,2005-01-01 00:00:00,37.03,9.06
Togo,2006-01-01 00:00:00,36.86,8.87
Togo,2007-01-01 00:00:00,36.65,8.69
Togo,2008-01-01 00:00:00,36.42,8.51
Togo,2009-01-01 00:00:00,36.16,8.34
Togo,2010-01-01 00:00:00,35.88,8.15
Togo,2011-01-01 00:00:00,35.58,7.96
Togo,2012-01-01 00:00:00,35.26,7.78
Togo,2013-01-01 00:00:00,34.9,7.6
Togo,2014-01-01 00:00:00,34.52,7.43
Togo,2015-01-01 00:00:00,34.13,7.26
Togo,2016-01-01 00:00:00,33.71,7.09
Togo,2017-01-01 00:00:00,33.28,6.93
Togo,2018-01-01 00:00:00,32.84,6.78
Togo,2019-01-01 00:00:00,32.4,6.65
Togo,2020-01-01 00:00:00,31.97,6.52
Togo,2021-01-01 00:00:00,31.58,6.41
Togo,2022-01-01 00:00:00,31.18,6.3
Togo,2023-01-01 00:00:00,30.79,6.2
Togo,2024-01-01 00:00:00,30.41,6.1
Togo,2025-01-01 00:00:00,30.05,6.02
Togo,2026-01-01 00:00:00,29.72,5.93
Togo,2027-01-01 00:00:00,29.4,5.85
Togo,2028-01-01 00:00:00,29.09,5.78
Togo,2029-01-01 00:00:00,28.78,5.71
Togo,2030-01-01 00:00:00,28.49,5.64
Togo,2031-01-01 00:00:00,28.21,5.57
Togo,2032-01-01 00:00:00,27.94,5.51
Togo,2033-01-01 00:00:00,27.67,5.44
Togo,2034-01-01 00:00:00,27.4,5.39
Togo,2035-01-01 00:00:00,27.12,5.33
Togo,2036-01-01 00:00:00,26.88,5.27
Togo,2037-01-01 00:00:00,26.63,5.22
Togo,2038-01-01 00:00:00,26.38,5.17
Togo,2039-01-01 00:00:00,26.12,5.12
Togo,2040-01-01 00:00:00,25.85,5.07
Togo,2041-01-01 00:00:00,25.61,5.03
Togo,2042-01-01 00:00:00,25.36,4.99
Togo,2043-01-01 00:00:00,25.1,4.95
Togo,2044-01-01 00:00:00,24.84,4.9
Togo,2045-01-01 00:00:00,24.56,4.86
Togo,2046-01-01 00:00:00,24.3,4.83
Togo,2047-01-01 00:00:00,24.03,4.8
Togo,2048-01-01 00:00:00,23.76,4.77
Togo,2049-01-01 00:00:00,23.48,4.75
Togo,2050-01-01 00:00:00,23.2,4.74
Aruba,1981-01-01 00:00:00,18.47,6.28
Aruba,1982-01-01 00:00:00,18.89,6.32
Aruba,1983-01-01 00:00:00,19.25,6.37
Aruba,1984-01-01 00:00:00,19.54,6.45
Aruba,1985-01-01 00:00:00,19.7,6.55
Aruba,1986-01-01 00:00:00,19.75,6.69
Aruba,1987-01-01 00:00:00,19.74,6.74
Aruba,1988-01-01 00:00:00,19.66,6.81
Aruba,1989-01-01 00:00:00,19.54,6.84
Aruba,1990-01-01 00:00:00,19.39,6.89
Aruba,1991-01-01 00:00:00,19.29,6.91
Aruba,1992-01-01 00:00:00,18.6,6.98
Aruba,1993-01-01 00:00:00,18.05,7.05
Aruba,1994-01-01 00:00:00,16.89,7.14
Aruba,1995-01-01 00:00:00,17.75,7.24
Aruba,1996-01-01 00:00:00,17.48,7.36
Aruba,1997-01-01 00:00:00,16.9,7.45
Aruba,1998-01-01 00:00:00,14.91,7.54
Aruba,1999-01-01 00:00:00,14.04,7.63
Aruba,2000-01-01 00:00:00,13.31,7.74
Aruba,2001-01-01 00:00:00,13.16,7.67
Aruba,2002-01-01 00:00:00,13.03,7.61
Aruba,2003-01-01 00:00:00,12.95,7.57
Aruba,2004-01-01 00:00:00,12.91,7.54
Aruba,2005-01-01 00:00:00,12.87,7.53
Aruba,2006-01-01 00:00:00,12.84,7.55
Aruba,2007-01-01 00:00:00,12.83,7.61
Aruba,2008-01-01 00:00:00,12.81,7.65
Aruba,2009-01-01 00:00:00,12.79,7.71
Aruba,2010-01-01 00:00:00,12.77,7.76
Aruba,2011-01-01 00:00:00,12.78,7.84
Aruba,2012-01-01 00:00:00,12.76,7.92
Aruba,2013-01-01 00:00:00,12.72,8.0
Aruba,2014-01-01 00:00:00,12.65,8.09
Aruba,2015-01-01 00:00:00,12.56,8.18
Aruba,2016-01-01 00:00:00,12.49,8.28
Aruba,2017-01-01 00:00:00,12.41,8.38
Aruba,2018-01-01 00:00:00,12.33,8.49
Aruba,2019-01-01 00:00:00,12.21,8.59
Aruba,2020-01-01 00:00:00,12.08,8.7
Aruba,2021-01-01 00:00:00,11.96,8.81
Aruba,2022-01-01 00:00:00,11.83,8.93
Aruba,2023-01-01 00:00:00,11.71,9.05
Aruba,2024-01-01 00:00:00,11.58,9.17
Aruba,2025-01-01 00:00:00,11.46,9.28
Aruba,2026-01-01 00:00:00,11.33,9.42
Aruba,2027-01-01 00:00:00,11.2,9.55
Aruba,2028-01-01 00:00:00,11.1,9.68
Aruba,2029-01-01 00:00:00,11.02,9.81
Aruba,2030-01-01 00:00:00,10.94,9.94
Aruba,2031-01-01 00:00:00,10.87,10.08
Aruba,2032-01-01 00:00:00,10.8,10.21
Aruba,2033-01-01 00:00:00,10.74,10.34
Aruba,2034-01-01 00:00:00,10.71,10.46
Aruba,2035-01-01 00:00:00,10.69,10.59
Aruba,2036-01-01 00:00:00,10.65,10.72
Aruba,2037-01-01 00:00:00,10.63,10.85
Aruba,2038-01-01 00:00:00,10.6,10.96
Aruba,2039-01-01 00:00:00,10.6,11.06
Aruba,2040-01-01 00:00:00,10.58,11.16
Aruba,2041-01-01 00:00:00,10.57,11.27
Aruba,2042-01-01 00:00:00,10.56,11.36
Aruba,2043-01-01 00:00:00,10.54,11.45
Aruba,2044-01-01 00:00:00,10.53,11.51
Aruba,2045-01-01 00:00:00,10.51,11.58
Aruba,2046-01-01 00:00:00,10.48,11.64
Aruba,2047-01-01 00:00:00,10.46,11.7
Aruba,2048-01-01 00:00:00,10.43,11.73
Aruba,2049-01-01 00:00:00,10.39,11.76
Aruba,2050-01-01 00:00:00,10.36,11.79
Benin,1979-01-01 00:00:00,51.28,21.05
Benin,1980-01-01 00:00:00,50.84,20.49
Benin,1981-01-01 00:00:00,50.36,19.95
Benin,1982-01-01 00:00:00,49.91,19.45
Benin,1983-01-01 00:00:00,49.49,18.97
Benin,1984-01-01 00:00:00,49.12,18.52
Benin,1985-01-01 00:00:00,48.79,18.09
Benin,1986-01-01 00:00:00,48.5,17.68
Benin,1987-01-01 00:00:00,48.14,17.3
Benin,1988-01-01 00:00:00,47.91,16.94
Benin,1989-01-01 00:00:00,47.7,16.6
Benin,1990-01-01 00:00:00,47.51,16.29
Benin,1991-01-01 00:00:00,47.4,16.0
Benin,1992-01-01 00:00:00,46.89,15.37
Benin,1993-01-01 00:00:00,46.67,14.72
Benin,1994-01-01 00:00:00,46.37,14.19
Benin,1995-01-01 00:00:00,45.75,13.75
Benin,1996-01-01 00:00:00,45.17,13.3
Benin,1997-01-01 00:00:00,45.02,12.91
Benin,1998-01-01 00:00:00,44.87,12.57
Benin,1999-01-01 00:00:00,44.7,12.24
Benin,2000-01-01 00:00:00,44.5,11.94
Benin,2001-01-01 00:00:00,44.28,11.63
Benin,2002-01-01 00:00:00,43.58,11.44
Benin,2003-01-01 00:00:00,42.9,11.21
Benin,2004-01-01 00:00:00,42.22,10.94
Benin,2005-01-01 00:00:00,41.59,10.58
Benin,2006-01-01 00:00:00,40.99,10.25
Benin,2007-01-01 00:00:00,40.38,9.96
Benin,2008-01-01 00:00:00,39.8,9.69
Benin,2009-01-01 00:00:00,39.22,9.45
Benin,2010-01-01 00:00:00,38.67,9.23
Benin,2011-01-01 00:00:00,38.11,9.0
Benin,2012-01-01 00:00:00,37.55,8.79
Benin,2013-01-01 00:00:00,37.02,8.59
Benin,2014-01-01 00:00:00,36.51,8.39
Benin,2015-01-01 00:00:00,36.02,8.21
Benin,2016-01-01 00:00:00,35.51,8.03
Benin,2017-01-01 00:00:00,35.0,7.86
Benin,2018-01-01 00:00:00,34.49,7.7
Benin,2019-01-01 00:00:00,33.99,7.55
Benin,2020-01-01 00:00:00,33.49,7.4
Benin,2021-01-01 00:00:00,33.03,7.26
Benin,2022-01-01 00:00:00,32.57,7.12
Benin,2023-01-01 00:00:00,32.09,7.0
Benin,2024-01-01 00:00:00,31.59,6.88
Benin,2025-01-01 00:00:00,31.09,6.76
Benin,2026-01-01 00:00:00,30.63,6.65
Benin,2027-01-01 00:00:00,30.16,6.55
Benin,2028-01-01 00:00:00,29.66,6.45
Benin,2029-01-01 00:00:00,29.16,6.35
Benin,2030-01-01 00:00:00,28.64,6.26
Benin,2031-01-01 00:00:00,28.19,6.18
Benin,2032-01-01 00:00:00,27.72,6.1
Benin,2033-01-01 00:00:00,27.25,6.03
Benin,2034-01-01 00:00:00,26.76,5.97
Benin,2035-01-01 00:00:00,26.27,5.9
Benin,2036-01-01 00:00:00,25.86,5.85
Benin,2037-01-01 00:00:00,25.44,5.79
Benin,2038-01-01 00:00:00,25.02,5.75
Benin,2039-01-01 00:00:00,24.58,5.71
Benin,2040-01-01 00:00:00,24.14,5.67
Benin,2041-01-01 00:00:00,23.78,5.64
Benin,2042-01-01 00:00:00,23.41,5.61
Benin,2043-01-01 00:00:00,23.04,5.59
Benin,2044-01-01 00:00:00,22.66,5.57
Benin,2045-01-01 00:00:00,22.27,5.56
Benin,2046-01-01 00:00:00,21.96,5.55
Benin,2047-01-01 00:00:00,21.65,5.55
Benin,2048-01-01 00:00:00,21.33,5.54
Benin,2049-01-01 00:00:00,21.01,5.55
Benin,2050-01-01 00:00:00,20.68,5.55
Chile,1982-01-01 00:00:00,24.48,6.52
Chile,1983-01-01 00:00:00,23.88,6.47
Chile,1984-01-01 00:00:00,23.12,6.57
Chile,1985-01-01 00:00:00,22.62,6.37
Chile,1986-01-01 00:00:00,22.48,6.07
Chile,1987-01-01 00:00:00,22.66,5.83
Chile,1988-01-01 00:00:00,23.62,6.05
Chile,1989-01-01 00:00:00,23.78,6.04
Chile,1990-01-01 00:00:00,23.58,6.16
Chile,1991-01-01 00:00:00,22.6,5.78
Chile,1992-01-01 00:00:00,21.78,5.61
Chile,1993-01-01 00:00:00,21.17,5.68
Chile,1994-01-01 00:00:00,20.65,5.53
Chile,1995-01-01 00:00:00,19.75,5.66
Chile,1996-01-01 00:00:00,19.38,5.62
Chile,1997-01-01 00:00:00,18.75,5.49
Chile,1998-01-01 00:00:00,18.29,5.54
Chile,1999-01-01 00:00:00,17.6,5.59
Chile,2000-01-01 00:00:00,16.4,5.19
Chile,2001-01-01 00:00:00,16.04,5.33
Chile,2002-01-01 00:00:00,15.4,5.23
Chile,2003-01-01 00:00:00,14.96,5.34
Chile,2004-01-01 00:00:00,14.55,5.44
Chile,2005-01-01 00:00:00,14.45,5.39
Chile,2006-01-01 00:00:00,14.34,5.31
Chile,2007-01-01 00:00:00,14.77,5.71
Chile,2008-01-01 00:00:00,15.0,5.48
Chile,2009-01-01 00:00:00,14.81,5.57
Chile,2010-01-01 00:00:00,14.63,5.65
Chile,2011-01-01 00:00:00,14.45,5.72
Chile,2012-01-01 00:00:00,14.28,5.79
Chile,2013-01-01 00:00:00,14.12,5.86
Chile,2014-01-01 00:00:00,13.97,5.93
Chile,2015-01-01 00:00:00,13.83,6.0
Chile,2016-01-01 00:00:00,13.72,6.09
Chile,2017-01-01 00:00:00,13.58,6.18
Chile,2018-01-01 00:00:00,13.43,6.27
Chile,2019-01-01 00:00:00,13.27,6.36
Chile,2020-01-01 00:00:00,13.11,6.46
Chile,2021-01-01 00:00:00,12.95,6.56
Chile,2022-01-01 00:00:00,12.78,6.68
Chile,2023-01-01 00:00:00,12.59,6.79
Chile,2024-01-01 00:00:00,12.38,6.91
Chile,2025-01-01 00:00:00,12.16,7.03
Chile,2026-01-01 00:00:00,11.96,7.16
Chile,2027-01-01 00:00:00,11.77,7.3
Chile,2028-01-01 00:00:00,11.58,7.44
Chile,2029-01-01 00:00:00,11.39,7.58
Chile,2030-01-01 00:00:00,11.22,7.73
Chile,2031-01-01 00:00:00,11.06,7.89
Chile,2032-01-01 00:00:00,10.91,8.05
Chile,2033-01-01 00:00:00,10.79,8.21
Chile,2034-01-01 00:00:00,10.68,8.38
Chile,2035-01-01 00:00:00,10.6,8.55
Chile,2036-01-01 00:00:00,10.52,8.73
Chile,2037-01-01 00:00:00,10.46,8.92
Chile,2038-01-01 00:00:00,10.4,9.1
Chile,2039-01-01 00:00:00,10.36,9.28
Chile,2040-01-01 00:00:00,10.32,9.47
Chile,2041-01-01 00:00:00,10.3,9.66
Chile,2042-01-01 00:00:00,10.28,9.84
Chile,2043-01-01 00:00:00,10.25,10.03
Chile,2044-01-01 00:00:00,10.22,10.21
Chile,2045-01-01 00:00:00,10.18,10.38
Chile,2046-01-01 00:00:00,10.14,10.56
Chile,2047-01-01 00:00:00,10.1,10.73
Chile,2048-01-01 00:00:00,10.05,10.89
Chile,2049-01-01 00:00:00,9.99,11.05
Chile,2050-01-01 00:00:00,9.94,11.2
China,1990-01-01 00:00:00,21.0,7.27
China,1991-01-01 00:00:00,19.61,6.94
China,1992-01-01 00:00:00,18.18,6.86
China,1993-01-01 00:00:00,18.06,6.83
China,1994-01-01 00:00:00,17.6,6.81
China,1995-01-01 00:00:00,17.07,6.81
China,1996-01-01 00:00:00,15.65,6.79
China,1997-01-01 00:00:00,14.86,6.79
China,1998-01-01 00:00:00,14.17,6.8
China,1999-01-01 00:00:00,13.43,6.83
China,2000-01-01 00:00:00,12.85,6.86
China,2001-01-01 00:00:00,12.34,6.68
China,2002-01-01 00:00:00,11.98,6.52
China,2003-01-01 00:00:00,11.77,6.39
China,2004-01-01 00:00:00,11.78,6.29
China,2005-01-01 00:00:00,11.92,6.2
China,2006-01-01 00:00:00,12.09,6.32
China,2007-01-01 00:00:00,12.1,6.44
China,2008-01-01 00:00:00,12.14,6.57
China,2009-01-01 00:00:00,11.96,6.7
China,2010-01-01 00:00:00,11.9,6.83
China,2011-01-01 00:00:00,11.94,6.97
China,2012-01-01 00:00:00,12.1,7.11
China,2013-01-01 00:00:00,12.09,7.25
China,2014-01-01 00:00:00,12.29,7.39
China,2015-01-01 00:00:00,12.49,7.53
China,2016-01-01 00:00:00,12.42,7.67
China,2017-01-01 00:00:00,12.3,7.81
China,2018-01-01 00:00:00,12.12,7.95
China,2019-01-01 00:00:00,11.89,8.09
China,2020-01-01 00:00:00,11.62,8.23
China,2021-01-01 00:00:00,11.3,8.33
China,2022-01-01 00:00:00,10.97,8.43
China,2023-01-01 00:00:00,10.61,8.54
China,2024-01-01 00:00:00,10.26,8.67
China,2025-01-01 00:00:00,9.92,8.81
China,2026-01-01 00:00:00,9.6,8.97
China,2027-01-01 00:00:00,9.31,9.13
China,2028-01-01 00:00:00,9.05,9.31
China,2029-01-01 00:00:00,8.83,9.49
China,2030-01-01 00:00:00,8.65,9.69
China,2031-01-01 00:00:00,8.51,9.89
China,2032-01-01 00:00:00,8.41,10.1
China,2033-01-01 00:00:00,8.34,10.32
China,2034-01-01 00:00:00,8.3,10.54
China,2035-01-01 00:00:00,8.28,10.76
China,2036-01-01 00:00:00,8.28,10.99
China,2037-01-01 00:00:00,8.3,11.21
China,2038-01-01 00:00:00,8.34,11.44
China,2039-01-01 00:00:00,8.39,11.66
China,2040-01-01 00:00:00,8.45,11.88
China,2041-01-01 00:00:00,8.51,12.09
China,2042-01-01 00:00:00,8.57,12.3
China,2043-01-01 00:00:00,8.62,12.51
China,2044-01-01 00:00:00,8.66,12.72
China,2045-01-01 00:00:00,8.68,12.92
China,2046-01-01 00:00:00,8.69,13.11
China,2047-01-01 00:00:00,8.67,13.3
China,2048-01-01 00:00:00,8.64,13.48
China,2049-01-01 00:00:00,8.6,13.66
China,2050-01-01 00:00:00,8.53,13.84
Egypt,1996-01-01 00:00:00,27.56,6.77
Egypt,1997-01-01 00:00:00,27.35,6.56
Egypt,1998-01-01 00:00:00,27.18,6.38
Egypt,1999-01-01 00:00:00,27.06,6.21
Egypt,2000-01-01 00:00:00,26.96,6.06
Egypt,2001-01-01 00:00:00,26.91,5.96
Egypt,2002-01-01 00:00:00,26.83,5.88
Egypt,2003-01-01 00:00:00,26.74,5.79
Egypt,2004-01-01 00:00:00,26.49,5.71
Egypt,2005-01-01 00:00:00,26.21,5.63
Egypt,2006-01-01 00:00:00,27.09,5.56
Egypt,2007-01-01 00:00:00,27.89,5.5
Egypt,2008-01-01 00:00:00,28.67,5.42
Egypt,2009-01-01 00:00:00,29.43,5.33
Egypt,2010-01-01 00:00:00,30.46,5.23
Egypt,2011-01-01 00:00:00,31.42,5.16
Egypt,2012-01-01 00:00:00,31.41,5.08
Egypt,2013-01-01 00:00:00,31.33,4.98
Egypt,2014-01-01 00:00:00,31.2,4.88
Egypt,2015-01-01 00:00:00,31.02,4.78
Egypt,2016-01-01 00:00:00,30.31,4.69
Egypt,2017-01-01 00:00:00,29.57,4.61
Egypt,2018-01-01 00:00:00,28.81,4.54
Egypt,2019-01-01 00:00:00,28.02,4.47
Egypt,2020-01-01 00:00:00,27.22,4.42
Egypt,2021-01-01 00:00:00,26.47,4.37
Egypt,2022-01-01 00:00:00,25.75,4.34
Egypt,2023-01-01 00:00:00,25.03,4.31
Egypt,2024-01-01 00:00:00,24.32,4.28
Egypt,2025-01-01 00:00:00,23.62,4.27
Egypt,2026-01-01 00:00:00,23.04,4.26
Egypt,2027-01-01 00:00:00,22.51,4.26
Egypt,2028-01-01 00:00:00,22.03,4.26
Egypt,2029-01-01 00:00:00,21.59,4.27
Egypt,2030-01-01 00:00:00,21.21,4.28
Egypt,2031-01-01 00:00:00,20.94,4.31
Egypt,2032-01-01 00:00:00,20.7,4.33
Egypt,2033-01-01 00:00:00,20.5,4.36
Egypt,2034-01-01 00:00:00,20.32,4.4
Egypt,2035-01-01 00:00:00,20.16,4.43
Egypt,2036-01-01 00:00:00,20.07,4.47
Egypt,2037-01-01 00:00:00,19.97,4.51
Egypt,2038-01-01 00:00:00,19.86,4.55
Egypt,2039-01-01 00:00:00,19.75,4.6
Egypt,2040-01-01 00:00:00,19.61,4.64
Egypt,2041-01-01 00:00:00,19.51,4.69
Egypt,2042-01-01 00:00:00,19.37,4.74
Egypt,2043-01-01 00:00:00,19.21,4.79
Egypt,2044-01-01 00:00:00,19.02,4.84
Egypt,2045-01-01 00:00:00,18.79,4.89
Egypt,2046-01-01 00:00:00,18.56,4.94
Egypt,2047-01-01 00:00:00,18.31,5.0
Egypt,2048-01-01 00:00:00,18.04,5.06
Egypt,2049-01-01 00:00:00,17.76,5.11
Egypt,2050-01-01 00:00:00,17.45,5.17
Gabon,1993-01-01 00:00:00,38.79,10.63
Gabon,1994-01-01 00:00:00,38.18,10.63
Gabon,1995-01-01 00:00:00,37.67,10.69
Gabon,1996-01-01 00:00:00,36.73,10.7
Gabon,1997-01-01 00:00:00,35.62,10.67
Gabon,1998-01-01 00:00:00,34.49,10.64
Gabon,1999-01-01 00:00:00,33.32,10.63
Gabon,2000-01-01 00:00:00,33.14,10.62
Gabon,2001-01-01 00:00:00,32.97,10.56
Gabon,2002-01-01 00:00:00,32.8,10.53
Gabon,2003-01-01 00:00:00,32.63,10.28
Gabon,2004-01-01 00:00:00,32.31,10.04
Gabon,2005-01-01 00:00:00,31.87,9.76
Gabon,2006-01-01 00:00:00,31.47,9.5
Gabon,2007-01-01 00:00:00,31.09,9.25
Gabon,2008-01-01 00:00:00,30.75,9.0
Gabon,2009-01-01 00:00:00,30.42,8.76
Gabon,2010-01-01 00:00:00,30.15,8.53
Gabon,2011-01-01 00:00:00,29.18,8.13
Gabon,2012-01-01 00:00:00,28.23,7.77
Gabon,2013-01-01 00:00:00,27.76,7.43
Gabon,2014-01-01 00:00:00,27.34,7.12
Gabon,2015-01-01 00:00:00,27.0,6.85
Gabon,2016-01-01 00:00:00,26.81,6.61
Gabon,2017-01-01 00:00:00,26.59,6.4
Gabon,2018-01-01 00:00:00,26.49,6.2
Gabon,2019-01-01 00:00:00,26.33,6.02
Gabon,2020-01-01 00:00:00,26.27,5.86
Gabon,2021-01-01 00:00:00,26.2,5.76
Gabon,2022-01-01 00:00:00,26.1,5.67
Gabon,2023-01-01 00:00:00,25.96,5.59
Gabon,2024-01-01 00:00:00,25.79,5.51
Gabon,2025-01-01 00:00:00,25.57,5.44
Gabon,2026-01-01 00:00:00,25.37,5.37
Gabon,2027-01-01 00:00:00,25.12,5.3
Gabon,2028-01-01 00:00:00,24.84,5.24
Gabon,2029-01-01 00:00:00,24.53,5.19
Gabon,2030-01-01 00:00:00,24.2,5.14
Gabon,2031-01-01 00:00:00,23.88,5.09
Gabon,2032-01-01 00:00:00,23.55,5.05
Gabon,2033-01-01 00:00:00,23.2,5.02
Gabon,2034-01-01 00:00:00,22.84,4.99
Gabon,2035-01-01 00:00:00,22.47,4.96
Gabon,2036-01-01 00:00:00,22.14,4.94
Gabon,2037-01-01 00:00:00,21.8,4.92
Gabon,2038-01-01 00:00:00,21.46,4.91
Gabon,2039-01-01 00:00:00,21.12,4.9
Gabon,2040-01-01 00:00:00,20.78,4.89
Gabon,2041-01-01 00:00:00,20.5,4.89
Gabon,2042-01-01 00:00:00,20.22,4.89
Gabon,2043-01-01 00:00:00,19.95,4.9
Gabon,2044-01-01 00:00:00,19.68,4.9
Gabon,2045-01-01 00:00:00,19.42,4.91
Gabon,2046-01-01 00:00:00,19.21,4.92
Gabon,2047-01-01 00:00:00,19.02,4.93
Gabon,2048-01-01 00:00:00,18.82,4.95
Gabon,2049-01-01 00:00:00,18.64,4.96
Gabon,2050-01-01 00:00:00,18.45,4.98
India,1991-01-01 00:00:00,29.24,10.1
India,1992-01-01 00:00:00,29.03,9.96
India,1993-01-01 00:00:00,28.79,9.83
India,1994-01-01 00:00:00,28.52,9.7
India,1995-01-01 00:00:00,28.21,9.58
India,1996-01-01 00:00:00,27.87,9.46
India,1997-01-01 00:00:00,27.42,9.34
India,1998-01-01 00:00:00,26.96,9.23
India,1999-01-01 00:00:00,26.47,9.12
India,2000-01-01 00:00:00,25.96,9.01
India,2001-01-01 00:00:00,25.43,8.77
India,2002-01-01 00:00:00,24.93,8.55
India,2003-01-01 00:00:00,24.42,8.34
India,2004-01-01 00:00:00,23.91,8.15
India,2005-01-01 00:00:00,23.38,7.97
India,2006-01-01 00:00:00,22.84,7.86
India,2007-01-01 00:00:00,22.47,7.76
India,2008-01-01 00:00:00,22.09,7.68
India,2009-01-01 00:00:00,21.72,7.6
India,2010-01-01 00:00:00,21.34,7.53
India,2011-01-01 00:00:00,20.97,7.48
India,2012-01-01 00:00:00,20.6,7.43
India,2013-01-01 00:00:00,20.24,7.39
India,2014-01-01 00:00:00,19.89,7.35
India,2015-01-01 00:00:00,19.55,7.32
India,2016-01-01 00:00:00,19.28,7.3
India,2017-01-01 00:00:00,19.01,7.28
India,2018-01-01 00:00:00,18.73,7.26
India,2019-01-01 00:00:00,18.46,7.26
India,2020-01-01 00:00:00,18.18,7.25
India,2021-01-01 00:00:00,17.95,7.25
India,2022-01-01 00:00:00,17.71,7.26
India,2023-01-01 00:00:00,17.48,7.27
India,2024-01-01 00:00:00,17.23,7.28
India,2025-01-01 00:00:00,16.99,7.3
India,2026-01-01 00:00:00,16.78,7.32
India,2027-01-01 00:00:00,16.57,7.35
India,2028-01-01 00:00:00,16.37,7.38
India,2029-01-01 00:00:00,16.16,7.41
India,2030-01-01 00:00:00,15.95,7.45
India,2031-01-01 00:00:00,15.76,7.5
India,2032-01-01 00:00:00,15.58,7.54
India,2033-01-01 00:00:00,15.4,7.59
India,2034-01-01 00:00:00,15.22,7.64
India,2035-01-01 00:00:00,15.04,7.7
India,2036-01-01 00:00:00,14.88,7.76
India,2037-01-01 00:00:00,14.73,7.82
India,2038-01-01 00:00:00,14.58,7.89
India,2039-01-01 00:00:00,14.43,7.96
India,2040-01-01 00:00:00,14.28,8.03
India,2041-01-01 00:00:00,14.15,8.11
India,2042-01-01 00:00:00,14.03,8.19
India,2043-01-01 00:00:00,13.91,8.26
India,2044-01-01 00:00:00,13.79,8.35
India,2045-01-01 00:00:00,13.68,8.43
India,2046-01-01 00:00:00,13.6,8.51
India,2047-01-01 00:00:00,13.52,8.6
India,2048-01-01 00:00:00,13.44,8.69
India,2049-01-01 00:00:00,13.37,8.78
India,2050-01-01 00:00:00,13.3,8.86
Italy,1991-01-01 00:00:00,9.92,9.73
Italy,1992-01-01 00:00:00,9.98,9.55
Italy,1993-01-01 00:00:00,9.63,9.63
Italy,1994-01-01 00:00:00,9.32,9.69
Italy,1995-01-01 00:00:00,9.17,9.67
Italy,1996-01-01 00:00:00,9.2,9.62
Italy,1997-01-01 00:00:00,9.3,9.69
Italy,1998-01-01 00:00:00,9.26,9.84
Italy,1999-01-01 00:00:00,9.32,9.67
Italy,2000-01-01 00:00:00,9.4,9.61
Italy,2001-01-01 00:00:00,9.24,9.53
Italy,2002-01-01 00:00:00,9.27,9.57
Italy,2003-01-01 00:00:00,9.33,10.09
Italy,2004-01-01 00:00:00,9.58,9.28
Italy,2005-01-01 00:00:00,9.38,9.63
Italy,2006-01-01 00:00:00,9.45,9.42
Italy,2007-01-01 00:00:00,9.46,9.61
Italy,2008-01-01 00:00:00,9.6,9.74
Italy,2009-01-01 00:00:00,9.41,9.79
Italy,2010-01-01 00:00:00,9.29,9.75
Italy,2011-01-01 00:00:00,9.18,9.84
Italy,2012-01-01 00:00:00,9.06,9.93
Italy,2013-01-01 00:00:00,8.94,10.01
Italy,2014-01-01 00:00:00,8.84,10.1
Italy,2015-01-01 00:00:00,8.74,10.19
Italy,2016-01-01 00:00:00,8.65,10.29
Italy,2017-01-01 00:00:00,8.57,10.38
Italy,2018-01-01 00:00:00,8.5,10.48
Italy,2019-01-01 00:00:00,8.44,10.58
Italy,2020-01-01 00:00:00,8.4,10.68
Italy,2021-01-01 00:00:00,8.36,10.78
Italy,2022-01-01 00:00:00,8.33,10.88
Italy,2023-01-01 00:00:00,8.31,10.97
Italy,2024-01-01 00:00:00,8.29,11.06
Italy,2025-01-01 00:00:00,8.29,11.15
Italy,2026-01-01 00:00:00,8.29,11.25
Italy,2027-01-01 00:00:00,8.29,11.35
Italy,2028-01-01 00:00:00,8.3,11.44
Italy,2029-01-01 00:00:00,8.32,11.54
Italy,2030-01-01 00:00:00,8.34,11.64
